Authors,Author full names,Author(s) ID,title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,doi,Link,Document Type,Publication Stage,Open Access,Source,EID
Fakih El Khoury C.; Karavetian M.; Halfens R.J.G.; Crutzen R.; Khoja L.; Schols J.M.G.A.,"Fakih El Khoury, Cosette (57189763480); Karavetian, Mirey (55605821600); Halfens, Ruud J.G. (7006163843); Crutzen, Rik (23567789700); Khoja, Lama (57205513521); Schols, Jos M.G.A. (7003499147)",57189763480; 55605821600; 7006163843; 23567789700; 57205513521; 7003499147,The Effects of Dietary Mobile Apps on Nutritional Outcomes in Adults with Chronic Diseases: A Systematic Review and Meta-Analysis,2019,Journal of the Academy of Nutrition and Dietetics,119,4,,626,651,25,89,10.1016/j.jand.2018.11.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060334868&doi=10.1016%2fj.jand.2018.11.010&partnerID=40&md5=be7a40cc651f336044fc2f20715c2818,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85060334868
Lee J.-E.; Shim J.E.; Kim K.; Kang J.-H.; Hwang J.-Y.,"Lee, Ji-Eun (57194496533); Shim, Jae Eun (7201856402); Kim, Kirang (16230893900); Kang, Jae-Heon (57217443426); Hwang, Ji-Yun (7403897062)",57194496533; 7201856402; 16230893900; 57217443426; 7403897062,Program Evaluation using the RE-AIM Framework: A Systematic Review and Application to a Pilot Health Promotion Program for Children,2022,Korean Journal of Community Nutrition,27,4,,296,308,12,0,10.5720/kjcn.2022.27.4.296,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183052898&doi=10.5720%2fkjcn.2022.27.4.296&partnerID=40&md5=67b2d29fb109b28c77f1e9929872b523,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85183052898
DiFilippo K.N.; Huang W.-H.; Andrade J.E.; Chapman-Novakofski K.M.,"DiFilippo, Kristen N. (56717721000); Huang, Wen-Hao (36241541600); Andrade, Juan E. (16202048500); Chapman-Novakofski, Karen M. (6602938262)",56717721000; 36241541600; 16202048500; 6602938262,The use of mobile apps to improve nutrition outcomes: A systematic literature review,2015,Journal of Telemedicine and Telecare,21,5,,243,253,10,155,10.1177/1357633X15572203,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929499196&doi=10.1177%2f1357633X15572203&partnerID=40&md5=ec5ff1f2ccbdb14181539b6dbfb827eb,Review,Final,,Scopus,2-s2.0-84929499196
Liu N.; Yin J.; Tan S.S.-L.; Ngiam K.Y.; Teo H.H.,"Liu, Na (56312550200); Yin, Jiamin (57218404399); Tan, Sharon Swee-Lin (36983467400); Ngiam, Kee Yuan (55388553800); Teo, Hock Hai (7005941725)",56312550200; 57218404399; 36983467400; 55388553800; 7005941725,Mobile health applications for older adults: A systematic review of interface and persuasive feature design,2021,Journal of the American Medical Informatics Association,28,11,,2483,2501,18,60,10.1093/jamia/ocab151,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118597923&doi=10.1093%2fjamia%2focab151&partnerID=40&md5=f38e9924c03b38835771fb8dd24aeb5c,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85118597923
Subramaniam S.; Dhillon J.S.; Ahmad H.D.; Teoh C.; Leong Joyce W.S.,"Subramaniam, Suthashini (57189760151); Dhillon, Jaspaljeet Singh (7003949854); Ahmad, Mohd. Sharifuddin (56036880900); Teoh, Cameron (37056511400); Leong Joyce, W.S. (57189758080)",57189760151; 7003949854; 56036880900; 37056511400; 57189758080,Integrating health behavioural change theories in the design of prediabetes self-care applications: A systematic literature review,2016,Journal of Theoretical and Applied Information Technology,88,2,,189,201,12,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975112986&partnerID=40&md5=3e21824a1c931a9ec42b9f66d8b0e74e,Review,Final,,Scopus,2-s2.0-84975112986
Afshin A.; Babalola D.; Mclean M.; Yu Z.; Ma W.; Chen C.-Y.; Arabi M.; Mozaffarian D.,"Afshin, Ashkan (57217465455); Babalola, Damilola (58648433200); Mclean, Mireille (56115102300); Yu, Zhi (59604233300); Ma, Wenjie (57189627850); Chen, Cheng-Yu (56204642800); Arabi, Mandana (56016890800); Mozaffarian, Dariush (56751007100)",57217465455; 58648433200; 56115102300; 59604233300; 57189627850; 56204642800; 56016890800; 56751007100,"Information Technology and Lifestyle: A Systematic Evaluation of Internet and Mobile Interventions for Improving Diet, Physical Activity, Obesity, Tobacco, and Alcohol Use",2016,Journal of the American Heart Association,5,9,e003058,,,,169,10.1161/JAHA.115.003058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001931609&doi=10.1161%2fJAHA.115.003058&partnerID=40&md5=25eeb5fdfec7502289b0c65a54ff08a9,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85001931609
,,,"21st International Conference on Business Information Systems, BIS 2018",2019,Lecture Notes in Business Information Processing,339,,,,,1129,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061597994&partnerID=40&md5=43bf0d0ce82a3c9785c273d2df25c395,Conference review,Final,,Scopus,2-s2.0-85061597994
Blanford J.I.; Jong N.B.-D.; Schouten S.E.; Friedrich A.W.; Araújo-Soares V.,"Blanford, Justine I (36499154600); Jong, Nienke Beerlage-De (56678669500); Schouten, Stephanie E (57724601300); Friedrich, Alex W (7103020644); Araújo-Soares, Vera (17345226300)",36499154600; 56678669500; 57724601300; 7103020644; 17345226300,"Navigating travel in Europe during the pandemic: from mobile apps, certificates and quarantine to traffic-light system",2022,Journal of Travel Medicine,29,3,taac006,,,,7,10.1093/jtm/taac006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131220094&doi=10.1093%2fjtm%2ftaac006&partnerID=40&md5=74e194222d919d85a44e7913c62e2a64,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85131220094
Coates S.J.; Kvedar J.; Granstein R.D.,"Coates, Sarah J. (57201325668); Kvedar, Joseph (7003789953); Granstein, Richard D. (7004540167)",57201325668; 7003789953; 7004540167,"Teledermatology: From historical perspective to emerging techniques of the modern era: Part I: History, rationale, and current practice",2015,Journal of the American Academy of Dermatology,72,4,,563,574,11,127,10.1016/j.jaad.2014.07.061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929502283&doi=10.1016%2fj.jaad.2014.07.061&partnerID=40&md5=fc83384a9a3a6724e0163742ce64c381,Review,Final,,Scopus,2-s2.0-84929502283
Al Fatta H.; Maksom Z.; Zakaria M.H.,"Al Fatta, Hanif (57192096728); Maksom, Zulisman (56009255000); Zakaria, Mohd Hafiz (56801442800)",57192096728; 56009255000; 56801442800,"Systematic literature review on usability evaluation model of educational games: Playability, pedagogy, and mobility aspects",2018,Journal of Theoretical and Applied Information Technology,96,14,,4677,4689,12,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051124579&partnerID=40&md5=71bb733e09461f6b20b2a504e60cad8c,Review,Final,,Scopus,2-s2.0-85051124579
Bozkul G.; Senol Celik S.; Nur Arslan H.,"Bozkul, Gamze (58768850000); Senol Celik, Sevilay (50560978500); Nur Arslan, Hande (58660560300)",58768850000; 50560978500; 58660560300,Nursing interventions for the self-efficacy of ostomy patients: A systematic review,2024,Journal of Tissue Viability,33,2,,165,173,8,5,10.1016/j.jtv.2024.04.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190424609&doi=10.1016%2fj.jtv.2024.04.006&partnerID=40&md5=c93da2e0abb47298b3fdb632e8d9bc8d,Review,Final,,Scopus,2-s2.0-85190424609
Mateus D.A.; Silva C.A.; de Oliveira A.F.B.A.; Costa H.; Freire A.P.,"Mateus, Delvani Antônio (57215286193); Silva, Carlos Alberto (57215276377); de Oliveira, Arthur F. B. A. (57204691587); Costa, Heitor (26031311400); Freire, André Pimenta (58856510800)",57215286193; 57215276377; 57204691587; 26031311400; 58856510800,"A Systematic Mapping of Accessibility Problems Encountered on Websites and Mobile Apps: A Comparison Between Automated Tests, Manual Inspections and User Evaluations",2021,Journal on Interactive Systems,12,1,,145,171,26,9,10.5753/jis.2021.1778,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139785122&doi=10.5753%2fjis.2021.1778&partnerID=40&md5=e232012a42d16c4010b7533e660633e1,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85139785122
Rogez E.; Rogez M.-L.; Legrand P.; Davergne T.,"Rogez, Edwin (57222153497); Rogez, Max-Louis (57222150936); Legrand, Pierre (57222156401); Davergne, Thomas (56705425500)",57222153497; 57222150936; 57222156401; 56705425500,"Smartphone applications to promote physical activity in patients with rheumatoid arthritis, a research for different applications; [Applications smartphone pour promouvoir l'activité physique chez les patients atteints de polyarthrite rhumatoïde: une recherche des différentes applications]",2021,Kinesitherapie,21,240,,11,18,7,1,10.1016/j.kine.2021.01.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101663755&doi=10.1016%2fj.kine.2021.01.008&partnerID=40&md5=985fd5e21fc950652371e9389cb0f1bf,Article,Final,,Scopus,2-s2.0-85101663755
Aguilar-Martínez A.; Solé-Sedeño J.M.; Mancebo-Moreno G.; Xavier Medina F.; Carreras-Collado R.; Saigí-Rubió F.,"Aguilar-Martínez, Alicia (55892939000); Solé-Sedeño, Josep M. (8321906200); Mancebo-Moreno, Gemma (10143289600); Xavier Medina, F. (7101954358); Carreras-Collado, Ramon (7003956154); Saigí-Rubió, Francesc (36935935900)",55892939000; 8321906200; 10143289600; 7101954358; 7003956154; 36935935900,Use of mobile phones as a tool for weight loss: A systematic review,2014,Journal of Telemedicine and Telecare,20,6,,339,349,10,63,10.1177/1357633X14537777,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924264921&doi=10.1177%2f1357633X14537777&partnerID=40&md5=4a4ebe5b0b4ee6106b6f64a40dc3c0f9,Article,Final,,Scopus,2-s2.0-84924264921
Fadilah S.Z.; Susanti I.A.; Setyorini D.Y.; Pradipta R.O.,"Fadilah, Superzeki Zaidatul (58164731500); Susanti, Ika Adelia (57195330729); Setyorini, Dwi Yoga (58164583500); Pradipta, Rifky Octavia (57218857360)",58164731500; 57195330729; 58164583500; 57218857360,Effectiveness of Mobile-Based Health Interventions for the Management of Hypertensive Patients: A Systematic Review,2020,Jurnal Ners,15,1 Special Issue,,238,245,7,2,10.20473/jn.v15i1Sp.19022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151267989&doi=10.20473%2fjn.v15i1Sp.19022&partnerID=40&md5=fdbf2a1fd0daa0cf866c7a302fa672eb,Review,Final,,Scopus,2-s2.0-85151267989
Assis J.V.; Valença G.,"Assis, João Victor (58939373800); Valença, George (25655620900)",58939373800; 25655620900,Is My Child Safe Online?-On Requirements for Parental Control Tools in Apps used by Children,2024,Journal on Interactive Systems,15,1,,823,838,15,0,10.5753/jis.2024.4240,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205114478&doi=10.5753%2fjis.2024.4240&partnerID=40&md5=90ec6d03f11f81cc4d1abe33d03aeee1,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85205114478
Fukuoka Y.; Beatty A.L.; Whooley M.A.,"Fukuoka, Yoshimi (8512242700); Beatty, Alexis L. (53363104100); Whooley, Mary A. (7004641457)",8512242700; 53363104100; 7004641457,Using mobile technology for cardiac rehabilitation: A review and framework for development and evaluation,2013,Journal of the American Heart Association,2,6,e000568,,,,146,10.1161/jaha.113.000568,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902301237&doi=10.1161%2fjaha.113.000568&partnerID=40&md5=94f8195b88a65e3feab076a302fe5c58,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-84902301237
Fraccaro P.; Beukenhorst A.; Sperrin M.; Harper S.; Palmier-Claus J.; Lewis S.; Van Der Veer S.N.; Peek N.,"Fraccaro, Paolo (55560458800); Beukenhorst, Anna (57189321657); Sperrin, Matthew (26535288300); Harper, Simon (7102941677); Palmier-Claus, Jasper (36669145400); Lewis, Shôn (7404041267); Van Der Veer, Sabine N. (55880439800); Peek, Niels (15840668400)",55560458800; 57189321657; 26535288300; 7102941677; 36669145400; 7404041267; 55880439800; 15840668400,Digital biomarkers from geolocation data in bipolar disorder and schizophrenia: A systematic review,2019,Journal of the American Medical Informatics Association,26,11,,1412,1420,8,39,10.1093/jamia/ocz043,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073182952&doi=10.1093%2fjamia%2focz043&partnerID=40&md5=e78a30d09131a42c681b1e9b75e91ceb,Review,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85073182952
O'Mahony A.M.; Garvey J.F.; McNicholas W.T.,"O'Mahony, Anne M. (23767565500); Garvey, John F. (21233500100); McNicholas, Walter T. (35417008200)",23767565500; 21233500100; 35417008200,Technologic advances in the assessment and management of obstructive sleep apnoea beyond the apnoea-hypopnoea index: A narrative review,2020,Journal of Thoracic Disease,12,9,,5020,5038,18,26,10.21037/jtd-sleep-2020-003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091652700&doi=10.21037%2fjtd-sleep-2020-003&partnerID=40&md5=b8aef9f10a7a0f1688376a4f4bd1c8ed,Review,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85091652700
Gagnon J.; Probst S.; Chartrand J.; Lalonde M.,"Gagnon, Julie (57221822952); Probst, Sebastian (55121064300); Chartrand, Julie (24402555600); Lalonde, Michelle (36764939600)",57221822952; 55121064300; 24402555600; 36764939600,Self-supporting wound care mobile applications for nurses: A scoping review protocol,2023,Journal of Tissue Viability,32,1,,79,84,5,4,10.1016/j.jtv.2023.01.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146316697&doi=10.1016%2fj.jtv.2023.01.004&partnerID=40&md5=8159666e95e2048556a39a68408ba685,Review,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85146316697
Ariyanto H.; Rosa E.M.,"Ariyanto, Heri (57449520900); Rosa, Elsye Maria (57219318310)",57449520900; 57219318310,Telehealth improves quality of life of COPD patients: systematic review and meta-analysis,2024,Kontakt,26,3,,252,259,7,1,10.32725/kont.2024.024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206852767&doi=10.32725%2fkont.2024.024&partnerID=40&md5=75a95315d238ae27c2d9da2899eae2a8,Review,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85206852767
Donison V.; Chesney T.R.; Wills A.; Santos B.; McLean B.; Alqurini N.; Hossain N.; Durbano S.; Lemonde M.; Alibhai S.M.H.; Puts M.,"Donison, Valentina (57216409867); Chesney, Tyler R. (55973849200); Wills, Aria (57216409286); Santos, Brenda (57210722858); McLean, Bianca (57216416061); Alqurini, Naser (57220923365); Hossain, Nazia (57222197546); Durbano, Sara (56607367900); Lemonde, Manon (6508036189); Alibhai, Shabbir M. H. (57226220830); Puts, Martine (8869863800)",57216409867; 55973849200; 57216409286; 57210722858; 57216416061; 57220923365; 57222197546; 56607367900; 6508036189; 57226220830; 8869863800,Self-management interventions for issues identified in a geriatric assessment: A systematic review,2022,Journal of the American Geriatrics Society,70,4,,1268,1279,11,8,10.1111/jgs.17601,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121045691&doi=10.1111%2fjgs.17601&partnerID=40&md5=d7503847f50007977bbc49a98240570a,Review,Final,,Scopus,2-s2.0-85121045691
Hui C.Y.; Walton R.; McKinstry B.; Jackson T.; Parker R.; Pinnock H.,"Hui, Chi Yan (57194330405); Walton, Robert (57278147100); McKinstry, Brian (7004456140); Jackson, Tracy (57194346926); Parker, Richard (55574241850); Pinnock, Hilary (6701815935)",57194330405; 57278147100; 7004456140; 57194346926; 55574241850; 6701815935,The use of mobile applications to support self-management for people with asthma: A systematic review of controlled studies to identify features associated with clinical effectiveness and adherence,2017,Journal of the American Medical Informatics Association,24,3,,619,632,13,144,10.1093/jamia/ocw143,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019071238&doi=10.1093%2fjamia%2focw143&partnerID=40&md5=ca7d4cc3aa928ee4a11c8685b67dccbd,Review,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85019071238
Déglise C.; Suzanne Suggs L.; Odermatt P.,"Déglise, Carole (26040646600); Suzanne Suggs, L. (6603169037); Odermatt, Peter (57203175429)",26040646600; 6603169037; 57203175429,SMS for disease control in developing countries: A systematic review of mobile health applications,2012,Journal of Telemedicine and Telecare,18,5,,273,281,8,180,10.1258/jtt.2012.110810,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864471002&doi=10.1258%2fjtt.2012.110810&partnerID=40&md5=5ffd68cc8abecd1f4093d8ebf2d995b2,Review,Final,,Scopus,2-s2.0-84864471002
Chen T.; Or C.K.; Chen J.,"Chen, Tianrong (57222279232); Or, Calvin Kalun (55957532700); Chen, Jiayin (57193850835)",57222279232; 55957532700; 57193850835,"Effects of technology-supported exercise programs on the knee pain, physical function, and quality of life of individuals with knee osteoarthritis and/or chronic knee pain: A systematic review and meta-analysis of randomized controlled trials",2021,Journal of the American Medical Informatics Association,28,2,,414,423,9,54,10.1093/jamia/ocaa282,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102153195&doi=10.1093%2fjamia%2focaa282&partnerID=40&md5=c7eb9b8c906b08ff54a1dda4438c19d0,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85102153195
Veiga C.; Pedras S.; Oliveira R.; Paredes H.; Silva I.,"Veiga, Carlos (57193899113); Pedras, Susana (55181856400); Oliveira, Rafaela (56248270600); Paredes, Hugo (23398113700); Silva, Ivone (56511236500)",57193899113; 55181856400; 56248270600; 23398113700; 56511236500,A systematic review on smartphone use for activity monitoring during exercise therapy in intermittent claudication,2022,Journal of Vascular Surgery,76,6,,1734,1741,7,6,10.1016/j.jvs.2022.04.045,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134569990&doi=10.1016%2fj.jvs.2022.04.045&partnerID=40&md5=ce440f1f65c4045e81b087bce62f03d6,Review,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85134569990
Hussain A.; Saleh A.; Taher A.; Ahmed I.; Lammasha M.,"Hussain, Azham (56212649500); Saleh, Abdulkarim (56949945500); Taher, Abdussalam (56950141800); Ahmed, Imman (56949862300); Lammasha, Mohammed (56951085000)",56212649500; 56949945500; 56950141800; 56949862300; 56951085000,Usability evaluation method for mobile learning application using agile: A systematic review,2015,Jurnal Teknologi,77,5,,51,56,5,6,10.11113/jt.v77.6116,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946549921&doi=10.11113%2fjt.v77.6116&partnerID=40&md5=1dc4e2b28d72fc2e9c2f64c6503d5418,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84946549921
